category,medicine_name,therapeutic_area,common_name,active_substance,product_number,patient_safety,authorisation_status,atc_code,additional_monitoring,generic,biosimilar,conditional_approval,exceptional_circumstances,accelerated_assessment,orphan_medicine,marketing_authorisation_date,date_of_refusal_of_marketing_authorisation,marketing_authorisation_holder_company_name,pharmacotherapeutic_group,date_of_opinion,decision_date,revision_number,condition_indication,species,first_published,revision_date,url
human,Ritonavir Mylan,HIV Infections,ritonavir,ritonavir,4549,False,authorised,J05AE03,False,True,False,False,False,False,False,11/9/17,,Mylan S.A.S,Antivirals for systemic use,9/14/17,8/22/22,13.0,Ritonavir is indicated in combination with other antiretroviral agents for the treatment of HIV 1 infected patients (adults and children of 2 years of age and older).,,2018-05-03T16:47:00Z,2022-10-12T14:52:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/ritonavir-mylan
human,Blenrep,Multiple Myeloma,belantamab mafodotin,belantamab mafodotin,4935,False,authorised,L01XC39,True,False,False,True,False,False,True,8/25/20,,GlaxoSmithKline (Ireland) Limited,Antineoplastic agents,7/23/20,9/26/22,4.0,"Blenrep is indicated as monotherapy for the treatment of multiple myeloma in adult patients, who have received at least four prior therapies and whose disease is refractory to at least one proteasome inhibitor, one immunomodulatory agent, and an anti-CD38 monoclonal antibody, and who have demonstrated disease progression on the last therapy.",,2020-09-17T10:06:00Z,2022-10-12T08:33:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/blenrep
human,Vildagliptin / Metformin hydrochloride Accord,"Diabetes Mellitus, Type 2",vildagliptin / metformin hydrochloride,"metformin hydrochloride, vildagliptin",5738,False,authorised,A10BD08,True,True,False,False,False,False,False,3/24/22,,Accord Healthcare S.L.U.,Drugs used in diabetes,12/16/21,10/5/22,1.0,"Vildagliptin/Metformin hydrochloride Accord is indicated as an adjunct to diet and exercise to improve glycaemic control in adults with type 2 diabetes mellitus:- in patients who are inadequately controlled with metformin hydrochloride alone.- in patients who are already being treated with the combination of vildagliptin and metformin hydrochloride, as separate tablets.- in combination with other medicinal products for the treatment of diabetes, including insulin, when these do not provide adequate glycaemic control (see sections 4.4, 4.5 and 5.1 for available data on different combinations).",,2021-12-14T15:04:00Z,2022-10-05T13:51:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/vildagliptin-metformin-hydrochloride-accord
human,Lenalidomide Mylan,Multiple Myeloma,lenalidomide,lenalidomide,5306,False,authorised,L04AX07,False,True,False,False,False,False,False,12/18/20,,Mylan Ireland Limited,Immunosuppressants,10/15/20,10/4/22,7.0,"Multiple myelomaLenalidomide Mylan as monotherapy is indicated for the maintenance treatment of adult patients with newly diagnosed multiple myeloma who have undergone autologous stem cell transplantation.Lenalidomide Mylan as combination therapy with dexamethasone, or bortezomib and dexamethasone, or melphalan and prednisone is indicated for the treatment of adult patients with previously untreated multiple myeloma who are not eligible for transplant.Lenalidomide Mylan in combination with dexamethasone is indicated for the treatment of multiple myeloma in adult patients who have received at least one prior therapy.Follicular lymphomaLenalidomide Mylan in combination with rituximab (anti-CD20 antibody) is indicated for the treatment of adult patients with previously treated follicular lymphoma (Grade 1-3a).",,2021-01-07T18:14:00Z,2022-10-05T10:12:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-mylan
human,Amlodipine  / Valsartan Mylan,Hypertension,"amlodipine, valsartan","amlodipine besilate, valsartan",4037,False,authorised,C09DB01,False,True,False,False,False,False,False,3/22/16,,Mylan Pharmaceuticals Limited,Agents acting on the renin-angiotensin system,1/28/16,9/29/22,10.0,Treatment of essential hypertension.Amlodipine/Valsartan Mylan is indicated in adults whose blood pressure is not adequately controlled on amlodipine or valsartan monotherapy.,,2018-02-26T13:02:00Z,2022-09-30T16:49:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/amlodipine-valsartan-mylan
human,Irbesartan Hydrochlorothiazide Zentiva (previously Irbesartan Hydrochlorothiazide Winthrop),Hypertension,"irbesartan, hydrochlorothiazide","irbesartan, hydrochlorothiazide",783,False,authorised,C09DA04,False,False,False,False,False,False,False,1/18/07,,sanofi-aventis groupe ,Agents acting on the renin-angiotensin system,,9/27/22,33.0,Treatment of essential hypertension. This fixed-dose combination is indicated in adult patients whose blood pressure is not adequately controlled on irbesartan or hydrochlorothiazide alone.,,2017-08-28T00:00:00Z,2022-09-28T16:54:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/irbesartan-hydrochlorothiazide-zentiva-previously-irbesartan-hydrochlorothiazide-winthrop
human,Irbesartan Zentiva (previously Irbesartan Winthrop),Hypertension,irbesartan,irbesartan,785,False,authorised,C09CA04,False,False,False,False,False,False,False,1/19/07,,Zentiva k.s.,Agents acting on the renin-angiotensin system,1/19/07,9/27/22,28.0,Treatment of essential hypertension.Treatment of renal disease in patients with hypertension and type-2 diabetes mellitus as part of an antihypertensive medicinal-product regimen.,,2017-08-02T00:00:00Z,2022-09-28T11:11:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/irbesartan-zentiva
human,Trizivir,HIV Infections,abacavir (as sulfate) / lamivudine / zidovudine,"abacavir (as sulfate), lamivudine, zidovudine",338,False,authorised,J05AR04,False,False,False,False,False,False,False,12/27/00,,ViiV Healthcare BV,Antivirals for systemic use,9/21/00,8/11/22,42.0,"Trizivir is indicated for the treatment of human-immunodeficiency-virus (HIV) infection in adults.This fixed combination replaces the three components (abacavir, lamivudine and zidovudine) used separately in similar dosages. It is recommended that treatment is started with abacavir, lamivudine,and zidovudine separately for the first six to eight weeks. The choice of this fixed combination should be based not only on potential adherence criteria, but mainly on expected efficacy and risk related to the three nucleoside analogues.The demonstration of the benefit of Trizivir is mainly based on results of studies performed in treatment naive patients or moderately antiretroviral experienced patients with non-advanced disease.In patients with high viral load (>100,000 copies/ml) choice of therapy needs special consideration.Overall, the virologic suppression with this triple nucleoside regimen could be inferior to that obtained with other multitherapies notably including boosted protease inhibitors or non-nucleoside reverse-transcriptase inhibitors, therefore the use of Trizivir should only be considered under special circumstances (e.g. co-infection with tuberculosis).Before initiating treatment with abacavir, screening for carriage of the HLA-B*5701 allele should be performed in any HIV-infected patient, irrespective of racial origin. Screening is also recommended prior to re-initiation of abacavir in patients of unknown HLA-B*5701 status who have previously tolerated abacavir (see 'management after an interruption of Trizivir therapy'). Abacavir should not be used in patients known to carry the HLA-B*5701 allele, unless no other therapeutic option is available in these patients, based on the treatment history and resistance testing.",,2018-01-25T16:42:00Z,2022-09-27T12:28:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/trizivir
human,Atazanavir Mylan,HIV Infections,atazanavir,atazanavir (as sulfate),4048,False,authorised,J05AE08,False,True,False,False,False,False,False,8/22/16,,Mylan Pharmaceuticals Limited,Antivirals for systemic use,6/23/16,9/22/22,12.0,"Atazanavir Mylan, co-administered with low dose ritonavir, is indicated for the treatment of HIV 1 infected adults and paediatric patients 6 years of age and older in combination with other antiretroviral medicinal products.Based on available virological and clinical data from adult patients, no benefit is expected in patients with strains resistant to multiple protease inhibitors (≥ 4 PI mutations). There are very limited data available from children aged 6 to less than 18 years.The choice of Atazanavir Mylan in treatment experienced adult and paediatric patients should be based on individual viral resistance testing and the patient’s treatment history.",,2018-05-03T17:20:00Z,2022-09-26T15:30:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/atazanavir-mylan
human,Tenofovir disoproxil Mylan,HIV Infections,tenofovir disoproxil,tenofovir disoproxil,4049,False,authorised,J05AF07,False,True,False,False,False,False,False,12/8/16,,Mylan Pharmaceuticals Limited,Antivirals for systemic use,10/13/16,8/29/22,16.0,"HIV-1 infectionTenofovir disoproxil 245 mg film-coated tablets are indicated in combination with other antiretroviral medicinal products for the treatment of HIV-1 infected adults.In adults, the demonstration of the benefit of tenofovir disoproxil in HIV-1 infection is based on results of one study in treatment-naïve patients, including patients with a high viral load (> 100,000 copies/ml) and studies in which tenofovir disoproxil was added to stable background therapy (mainly tritherapy) in antiretroviral pre-treated patients experiencing early virological failure (< 10,000 copies/ml, with the majority of patients having < 5,000 copies/ml).Tenofovir disoproxil 245 mg film-coated tablets are also indicated for the treatment of HIV-1 infected adolescents, with NRTI resistance or toxicities precluding the use of first line agents, aged 12 to < 18 years.The choice of tenofovir disoproxil to treat antiretroviral-experienced patients with HIV-1 infection should be based on individual viral resistance testing and/or treatment history of patients.Hepatitis B infectionTenofovir disoproxil 245 mg film-coated tablets are indicated for the treatment of chronic hepatitis B in adults with:compensated liver disease, with evidence of active viral replication, persistently elevated serum alanine aminotransferase (ALT) levels and histological evidence of active inflammation and/or fibrosis.evidence of lamivudine-resistant hepatitis B virus.decompensated liver disease.Tenofovir disoproxil 245 mg film-coated tablets are indicated for the treatment of chronic hepatitis B in adolescents 12 to < 18 years of age with:compensated liver disease and evidence of immune active disease, i.e. active viral replication, persistently elevated serum ALT levels and histological evidence of active inflammation and/or fibrosis.",,2017-11-27T13:00:00Z,2022-09-20T08:25:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/tenofovir-disoproxil-mylan
human,Tenofovir disoproxil Zentiva,HIV Infections,tenofovir disoproxil,tenofovir disoproxil phosphate,4120,False,authorised,J05AF07,False,True,False,False,False,False,False,9/15/16,,Zentiva k.s.,Antivirals for systemic use,7/21/16,9/15/22,12.0,"HIV‑1 infection, , Tenofovir disoproxil Zentiva is indicated in combination with other antiretroviral medicinal products for the treatment of HIV‑1 infected adults., , In adults, the demonstration of the benefit of tenofovir disoproxil in HIV‑1 infection is based on results of one study in treatment‑naïve patients, including patients with a high viral load (> 100,000 copies/ml) and studies in which tenofovir disoproxil was added to stable background therapy (mainly tritherapy) in antiretroviral pre‑treated patients experiencing early virological failure (< 10,000 copies/ml, with the majority of patients having < 5,000 copies/ml)., , Tenofovir disoproxil Zentiva is also indicated for the treatment of HIV‑1 infected adolescents, with NRTI (nucleotide reverse transcriptase inhibitor) resistance or toxicities precluding the use of first line agents, aged 12 to < 18 years., , The choice of Tenofovir disoproxil Zentiva to treat antiretroviral‑experienced patients with HIV‑1 infection should be based on individual viral resistance testing and/or treatment history of patients., , Hepatitis B infection, , Tenofovir disoproxil Zentiva is indicated for the treatment of chronic hepatitis B in adults with:, , , 	compensated liver disease, with evidence of active viral replication, persistently elevated serum alanine aminotransferase (ALT) levels and histological evidence of active inflammation and/or fibrosis (see section 5.1);, 	evidence of lamivudine-resistant hepatitis B virus (see sections 4.8 and 5.1);, 	decompensated liver disease (see sections 4.4, 4.8 and 5.1)., , , Tenofovir disoproxil Zentiva is indicated for the treatment of chronic hepatitis B in adolescents 12 to < 18 years of age with:, , , 	compensated liver disease and evidence of immune active disease, i.e. active viral replication, persistently elevated serum ALT levels and histological evidence of active inflammation and/or fibrosis (see sections 4.4, 4.8 and 5.1)., ,",,2018-01-18T13:04:00Z,2022-09-15T17:48:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/tenofovir-disoproxil-zentiva
